罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,我孫子,湖北台,122220,千葉県,我孫子市,湖北台９丁目,2023-04-17,15,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,我孫子,湖北台,122220,千葉県,我孫子市,湖北台９丁目,不明,不明,その他,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,我孫子,湖北台,122220,千葉県,我孫子市,湖北台１０丁目,2023-01-01,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,我孫子,湖北台,122220,千葉県,我孫子市,中里,2023-06-09,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,我孫子,湖北台,122220,千葉県,我孫子市,中里,2023-06-10,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,我孫子,湖北台,122220,千葉県,我孫子市,中峠台,2023-04-06,13,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,金ケ作,2022-12-30,09,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,金ケ作,2023-10-11,06,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,金ケ作,2023-10-20,07,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,常盤平４丁目,2023-07-24,23,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,常盤平５丁目,2023-01-26,23,その他,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,常盤平５丁目,2023-06-25,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,常盤平５丁目,2023-07-02,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,常盤平５丁目,2023-09-01,13,４階建て以上共同住宅,その他,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,常盤平５丁目,2023-09-28,21,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香１丁目,2023-03-11,09,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香１丁目,2023-07-21,17,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香１丁目,2023-07-22,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香１丁目,2023-09-07,14,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香１丁目,2023-10-04,20,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香２丁目,2023-04-23,08,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香２丁目,2023-04-23,08,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香２丁目,2023-05-15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香２丁目,2023-10-22,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香３丁目,2023-10-30,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香３丁目,2023-11-11,06,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香４丁目,2023-06-11,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香６丁目,2023-07-20,20,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香６丁目,2023-11-22,08,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香７丁目,2022-12-31,09,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香南１丁目,2023-08-31,08,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香南２丁目,2023-01-28,06,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香南２丁目,2023-07-27,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香南２丁目,2023-07-27,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香南２丁目,2023-10-25,11,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,五香,122076,千葉県,松戸市,五香南３丁目,2022-12-01,00,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台１丁目,2023-02-08,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台２丁目,2023-03-09,15,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台３丁目,2023-02-24,17,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台３丁目,2023-04-11,12,一戸建住宅,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台３丁目,2023-11-17,19,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台４丁目,2023-02-11,15,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台５丁目,2023-09-09,11,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台６丁目,2023-08-28,00,一戸建住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台７丁目,2023-04-22,16,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台８丁目,2023-01-24,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台８丁目,2023-04-26,16,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台８丁目,2023-06-13,17,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台８丁目,2023-07-11,21,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台８丁目,2023-08-27,18,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六高台９丁目,2023-03-18,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実１丁目,2023-07-25,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実１丁目,2023-07-26,16,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実１丁目,2023-09-24,17,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実３丁目,2023-08-01,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実４丁目,2023-02-26,12,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実６丁目,2023-12-04,14,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実,122076,千葉県,松戸市,六実６丁目,2023-12-09,08,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平３丁目,2023-05-10,17,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平３丁目,2023-07-13,22,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平４丁目,2023-02-06,15,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平５丁目,2023-05-19,18,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平５丁目,2023-07-16,18,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平５丁目,2023-08-30,16,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大金平５丁目,2023-12-24,11,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大谷口,2023-05-16,09,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,大谷口,2023-10-20,12,一戸建住宅,その他,65-69歳,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,幸田５丁目,2023-07-28,08,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-01-04,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-01-04,16,４階建て以上共同住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-02-04,13,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-02-22,08,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-05-08,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-05-12,10,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-05-26,21,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-07-10,10,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-08-04,17,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-08-11,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-08-17,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-09-10,09,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-09-13,07,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-11-23,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金,2023-12-07,07,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金きよしケ丘１丁目,2023-06-10,15,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金きよしケ丘３丁目,2023-05-17,19,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,小金原９丁目,2023-07-08,12,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,常盤平６丁目,2023-03-23,01,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,殿平賀,2023-05-16,16,その他,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,根木内,2023-05-01,19,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,根木内,2023-12-26,22,一戸建住宅,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,東平賀,2023-04-04,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,東平賀,2023-04-22,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,小金,122076,千葉県,松戸市,東平賀,2023-08-10,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,金ケ作,2023-04-20,13,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,栗ケ沢,2023-05-27,22,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原１丁目,2023-02-22,22,４階建て以上共同住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原３丁目,2023-02-28,06,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原３丁目,2023-03-11,14,４階建て以上共同住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原３丁目,2023-05-19,10,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原５丁目,2023-04-08,12,その他の住宅（３階建て以下共同住宅等）,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原５丁目,2023-05-13,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原５丁目,2023-10-18,14,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原６丁目,2023-03-28,08,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原６丁目,2023-06-18,14,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原６丁目,2023-10-01,09,その他,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原７丁目,2023-07-10,16,一戸建住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原７丁目,2023-10-01,10,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原７丁目,2023-11-11,16,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原９丁目,2023-06-26,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,小金原９丁目,2023-07-09,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原,122076,千葉県,松戸市,根木内,2023-08-04,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,金ケ作,2023-01-07,17,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,金ケ作,2023-05-11,13,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,金ケ作,2023-08-20,12,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平１丁目,2022-06-21,14,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平１丁目,2023-05-13,15,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平１丁目,2023-06-09,17,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平１丁目,2023-09-17,16,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平１丁目,2023-11-17,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平１丁目,2023-12-06,08,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平２丁目,2023-01-12,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平２丁目,2023-03-05,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平２丁目,2023-03-28,19,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平２丁目,2023-07-04,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平２丁目,2023-09-19,08,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平２丁目,2023-10-02,06,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平３丁目,2023-03-02,12,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平３丁目,2023-03-03,12,その他,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平３丁目,2023-04-11,22,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平３丁目,2023-04-25,19,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平３丁目,2023-05-06,12,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平３丁目,2023-06-24,22,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平４丁目,2023-03-10,11,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平４丁目,2023-05-02,16,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平４丁目,2023-06-11,13,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平４丁目,2023-08-14,17,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平４丁目,2023-11-04,20,４階建て以上共同住宅,その他,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平５丁目,2023-03-20,18,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平５丁目,2023-07-28,05,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平５丁目,2023-11-01,13,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平７丁目,2023-06-02,21,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平７丁目,2023-07-15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平,122076,千葉県,松戸市,常盤平柳町,2023-06-24,22,一戸建住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,小金原３丁目,2023-07-01,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-03-04,10,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-07-18,00,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-09-10,13,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-09-17,09,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-10-07,13,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-11-06,13,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎２丁目,2023-11-28,12,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎３丁目,2023-02-08,15,その他,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎３丁目,2023-03-16,07,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎３丁目,2023-03-16,21,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎３丁目,2023-03-18,08,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎３丁目,2023-03-19,17,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎３丁目,2023-05-01,23,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎４丁目,2023-09-17,19,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎６丁目,2023-01-17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎６丁目,2023-04-12,03,一戸建住宅,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎６丁目,2023-09-05,16,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎６丁目,2023-09-15,16,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,八ケ崎８丁目,2023-09-23,16,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,二ツ木,2023-07-14,23,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-02-03,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-03-09,05,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-04-21,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-05-06,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-05-29,12,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-07-28,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,馬橋,122076,千葉県,松戸市,馬橋,2023-09-12,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
